"date","year","day","yday","month","temp"
"2002-08-16",2002,16,228,8,13.0796993211599
"2002-08-17",2002,17,229,8,16.834024422169
"2002-08-18",2002,18,230,8,8.68902152166274
"2002-08-19",2002,19,231,8,6.84589757451988
"2002-08-20",2002,20,232,8,10.2703889813371
"2002-08-21",2002,21,233,8,-0.123844613782772
"2002-08-22",2002,22,234,8,12.2257380214743
"2002-08-23",2002,23,235,8,16.1501594293739
"2002-08-24",2002,24,236,8,14.0043465058512
"2002-08-25",2002,25,237,8,4.64268333495266
"2002-08-26",2002,26,238,8,9.52707544260611
"2002-08-27",2002,27,239,8,17.0197340373874
"2002-08-28",2002,28,240,8,6.07843205357805
"2002-08-29",2002,29,241,8,22.2481419211174
"2002-08-30",2002,30,242,8,9.80923093287579
"2002-08-31",2002,31,243,8,16.0765913293918
"2002-09-01",2002,1,244,9,13.6069572211074
"2002-09-02",2002,2,245,9,6.84604556084009
"2002-09-03",2002,3,246,9,10.8740761244512
"2002-09-04",2002,4,247,9,10.8178344992528
"2002-09-05",2002,5,248,9,17.2429059428718
"2002-09-06",2002,6,249,9,15.3860406388559
"2002-09-07",2002,7,250,9,3.65634926276605
"2002-09-08",2002,8,251,9,0.92984301863914
"2002-09-09",2002,9,252,9,9.79767565772044
"2002-09-10",2002,10,253,9,3.09351624159195
"2002-09-11",2002,11,254,9,10.7318526727617
"2002-09-12",2002,12,255,9,10.3317499001932
"2002-09-13",2002,13,256,9,5.45544076444645
"2002-09-14",2002,14,257,9,12.9784474294255
"2002-09-15",2002,15,258,9,8.30393240502571
"2002-09-16",2002,16,259,9,7.53872403197508
"2002-09-17",2002,17,260,9,5.25510653140639
"2002-09-18",2002,18,261,9,10.3197050322438
"2002-09-19",2002,19,262,9,14.2572302268955
"2002-09-20",2002,20,263,9,1.75353650332833
"2002-09-21",2002,21,264,9,15.7722654314956
"2002-09-22",2002,22,265,9,7.05467656420227
"2002-09-23",2002,23,266,9,8.79761663038859
"2002-09-24",2002,24,267,9,9.89374516368957
"2002-09-25",2002,25,268,9,19.7380852058647
"2002-09-26",2002,26,269,9,8.32209409313099
"2002-09-27",2002,27,270,9,2.49581167479223
"2002-09-28",2002,28,271,9,10.6706453068468
"2002-09-29",2002,29,272,9,7.84558180474778
"2002-09-30",2002,30,273,9,9.42229351971214
"2002-10-01",2002,1,274,10,15.3840482957357
"2002-10-02",2002,2,275,10,5.54761325874224
"2002-10-03",2002,3,276,10,6.52135441111543
"2002-10-04",2002,4,277,10,-1.56344383671527
"2002-10-05",2002,5,278,10,9.51773517270345
"2002-10-06",2002,6,279,10,6.35544615584258
"2002-10-07",2002,7,280,10,18.1619672742601
"2002-10-08",2002,8,281,10,12.0819504775834
"2002-10-09",2002,9,282,10,9.86123702300851
"2002-10-10",2002,10,283,10,19.8302295545013
"2002-10-11",2002,11,284,10,12.5697757950745
"2002-10-12",2002,12,285,10,25.0991470481744
"2002-10-13",2002,13,286,10,16.9563002396737
"2002-10-14",2002,14,287,10,11.1892123192543
"2002-10-15",2002,15,288,10,10.6184572574062
"2002-10-16",2002,16,289,10,3.41120704968906
"2002-10-17",2002,17,290,10,2.61742120491075
"2002-10-18",2002,18,291,10,9.82317854166405
"2002-10-19",2002,19,292,10,17.1529203160802
"2002-10-20",2002,20,293,10,2.40762182491177
"2002-10-21",2002,21,294,10,13.4387119038993
"2002-10-22",2002,22,295,10,2.62053276710585
"2002-10-23",2002,23,296,10,8.17667974241663
"2002-10-24",2002,24,297,10,16.0524238627162
"2002-10-25",2002,25,298,10,-0.571524251485668
"2002-10-26",2002,26,299,10,11.2447192257129
"2002-10-27",2002,27,300,10,3.92011650794133
"2002-10-28",2002,28,301,10,9.45579191362531
"2002-10-29",2002,29,302,10,15.2459795683209
"2002-10-30",2002,30,303,10,12.5443312485367
"2002-10-31",2002,31,304,10,13.5040248700333
"2002-11-01",2002,1,305,11,6.60636582172416
"2002-11-02",2002,2,306,11,7.20192399383654
"2002-11-03",2002,3,307,11,12.3959558942283
"2002-11-04",2002,4,308,11,14.0698108923861
"2002-11-05",2002,5,309,11,5.86766150054011
"2002-11-06",2002,6,310,11,14.3632555290172
"2002-11-07",2002,7,311,11,10.3558842546087
"2002-11-08",2002,8,312,11,8.56347563310113
"2002-11-09",2002,9,313,11,9.61524239560584
"2002-11-10",2002,10,314,11,14.1758906200474
"2002-11-11",2002,11,315,11,12.7749703781914
"2002-11-12",2002,12,316,11,-2.74752291332328
"2002-11-13",2002,13,317,11,10.4914834238117
"2002-11-14",2002,14,318,11,14.765039236594
"2002-11-15",2002,15,319,11,17.3458026671429
"2002-11-16",2002,16,320,11,-2.30651600200678
"2002-11-17",2002,17,321,11,7.3934684730264
"2002-11-18",2002,18,322,11,9.03179860314095
"2002-11-19",2002,19,323,11,13.9035041236781
"2002-11-20",2002,20,324,11,15.0371280251308
"2002-11-21",2002,21,325,11,-2.2224911841264
"2002-11-22",2002,22,326,11,2.05331361702222
"2002-11-23",2002,23,327,11,16.0936977739221
"2002-11-24",2002,24,328,11,22.0210009147008
"2002-11-25",2002,25,329,11,5.61056819305953
"2002-11-26",2002,26,330,11,15.9139151698797
"2002-11-27",2002,27,331,11,9.95232919508554
"2002-11-28",2002,28,332,11,17.7805509193948
"2002-11-29",2002,29,333,11,16.2014615941701
"2002-11-30",2002,30,334,11,11.3066858343123
"2002-12-01",2002,1,335,12,12.0786347712481
"2002-12-02",2002,2,336,12,8.83645803763401
"2002-12-03",2002,3,337,12,9.22261605440669
"2002-12-04",2002,4,338,12,7.35300834846063
"2002-12-05",2002,5,339,12,13.4716094224116
"2002-12-06",2002,6,340,12,11.2308798806187
"2002-12-07",2002,7,341,12,8.77349633852342
"2002-12-08",2002,8,342,12,7.91571176717584
"2002-12-09",2002,9,343,12,14.3280129623083
"2002-12-10",2002,10,344,12,16.6190954763732
"2002-12-11",2002,11,345,12,12.2546218556137
"2002-12-12",2002,12,346,12,-1.58300356618662
"2002-12-13",2002,13,347,12,8.51641686049434
"2002-12-14",2002,14,348,12,11.7998719173635
"2002-12-15",2002,15,349,12,-0.878940101936358
"2002-12-16",2002,16,350,12,9.22303651184998
"2002-12-17",2002,17,351,12,10.5750928626447
"2002-12-18",2002,18,352,12,19.810451709294
"2002-12-19",2002,19,353,12,6.70578517823409
"2002-12-20",2002,20,354,12,13.8797860458311
"2002-12-21",2002,21,355,12,8.2880885868139
"2002-12-22",2002,22,356,12,1.17592046602731
"2002-12-23",2002,23,357,12,5.34022631747666
"2002-12-24",2002,24,358,12,3.33692918737693
"2002-12-25",2002,25,359,12,-2.15089398427251
"2002-12-26",2002,26,360,12,13.3960637701968
"2002-12-27",2002,27,361,12,9.19066146878754
"2002-12-28",2002,28,362,12,5.73848491660513
"2002-12-29",2002,29,363,12,10.5185425147216
"2002-12-30",2002,30,364,12,7.22683185924987
"2002-12-31",2002,31,365,12,1.0345574072428
"2003-01-01",2003,1,1,1,5.49732982831659
"2003-01-02",2003,2,2,1,14.9841728516227
"2003-01-03",2003,3,3,1,9.06217895121023
"2003-01-04",2003,4,4,1,10.3297053285146
"2003-01-05",2003,5,5,1,7.88272485997127
"2003-01-06",2003,6,6,1,8.12027448891727
"2003-01-07",2003,7,7,1,15.5511944004681
"2003-01-08",2003,8,8,1,21.3087580324909
"2003-01-09",2003,9,9,1,10.4229006705105
"2003-01-10",2003,10,10,1,8.15316056721705
"2003-01-11",2003,11,11,1,11.99803751466
"2003-01-12",2003,12,12,1,7.80426219517391
"2003-01-13",2003,13,13,1,9.32883583597696
"2003-01-14",2003,14,14,1,20.5551784385325
"2003-01-15",2003,15,15,1,9.24986695840823
"2003-01-16",2003,16,16,1,13.7606073655826
"2003-01-17",2003,17,17,1,12.8184667888943
"2003-01-18",2003,18,18,1,7.1678379063962
"2003-01-19",2003,19,19,1,12.247302715725
"2003-01-20",2003,20,20,1,11.3418102796919
"2003-01-21",2003,21,21,1,12.5359790934194
"2003-01-22",2003,22,22,1,9.02834512355999
"2003-01-23",2003,23,23,1,6.06116766373265
"2003-01-24",2003,24,24,1,0.992780383652587
"2003-01-25",2003,25,25,1,12.1243491770264
"2003-01-26",2003,26,26,1,9.05298742762892
"2003-01-27",2003,27,27,1,2.28849588705612
"2003-01-28",2003,28,28,1,11.3776607058534
"2003-01-29",2003,29,29,1,7.8576285029138
"2003-01-30",2003,30,30,1,-4.38540998683915
"2003-01-31",2003,31,31,1,15.6455921586152
"2003-02-01",2003,1,32,2,7.48807923821551
"2003-02-02",2003,2,33,2,15.3003456424827
"2003-02-03",2003,3,34,2,15.8217933618811
"2003-02-04",2003,4,35,2,14.1686561047437
"2003-02-05",2003,5,36,2,6.93832288239818
"2003-02-06",2003,6,37,2,14.2786007975672
"2003-02-07",2003,7,38,2,10.311563259929
"2003-02-08",2003,8,39,2,9.97812350023421
"2003-02-09",2003,9,40,2,15.8373208845723
"2003-02-10",2003,10,41,2,7.91129144262434
"2003-02-11",2003,11,42,2,12.2415697735038
"2003-02-12",2003,12,43,2,4.69889055969737
"2003-02-13",2003,13,44,2,1.47552733223525
"2003-02-14",2003,14,45,2,11.5198156317039
"2003-02-15",2003,15,46,2,14.8682311942301
"2003-02-16",2003,16,47,2,15.0240010767845
"2003-02-17",2003,17,48,2,1.10818896709597
"2003-02-18",2003,18,49,2,10.5539959971776
"2003-02-19",2003,19,50,2,1.70640884986659
"2003-02-20",2003,20,51,2,19.0478503832738
"2003-02-21",2003,21,52,2,8.97271564461212
"2003-02-22",2003,22,53,2,14.8968744671829
"2003-02-23",2003,23,54,2,14.10476867573
"2003-02-24",2003,24,55,2,11.6475877563948
"2003-02-25",2003,25,56,2,17.4385732008743
"2003-02-26",2003,26,57,2,7.50352732921155
"2003-02-27",2003,27,58,2,13.334064571291
"2003-02-28",2003,28,59,2,17.9815206020611
"2003-03-01",2003,1,60,3,4.95846452671133
"2003-03-02",2003,2,61,3,8.42622845144524
"2003-03-03",2003,3,62,3,12.3205434588786
"2003-03-04",2003,4,63,3,14.2634970247657
"2003-03-05",2003,5,64,3,13.2449693214785
"2003-03-06",2003,6,65,3,19.6453654641386
"2003-03-07",2003,7,66,3,7.66048623006967
"2003-03-08",2003,8,67,3,13.3044403711998
"2003-03-09",2003,9,68,3,11.5146400552167
"2003-03-10",2003,10,69,3,0.00158727671121639
"2003-03-11",2003,11,70,3,-1.17362457857976
"2003-03-12",2003,12,71,3,0.352027057365865
"2003-03-13",2003,13,72,3,18.1181253878388
"2003-03-14",2003,14,73,3,8.74994482304016
"2003-03-15",2003,15,74,3,-2.03580596984171
"2003-03-16",2003,16,75,3,18.4795559867627
"2003-03-17",2003,17,76,3,12.1941727052263
"2003-03-18",2003,18,77,3,17.8818320595495
"2003-03-19",2003,19,78,3,15.5909786404703
"2003-03-20",2003,20,79,3,7.97394275198024
"2003-03-21",2003,21,80,3,3.15468210735042
"2003-03-22",2003,22,81,3,11.7971507789911
"2003-03-23",2003,23,82,3,14.1740983578291
"2003-03-24",2003,24,83,3,4.99848127396268
"2003-03-25",2003,25,84,3,7.89474803980641
"2003-03-26",2003,26,85,3,1.73615694511036
"2003-03-27",2003,27,86,3,9.77148172684897
"2003-03-28",2003,28,87,3,19.6942644160576
"2003-03-29",2003,29,88,3,10.7456776851924
"2003-03-30",2003,30,89,3,12.8607438883606
"2003-03-31",2003,31,90,3,9.34577544883419
"2003-04-01",2003,1,91,4,-1.732420981817
"2003-04-02",2003,2,92,4,21.5481558962588
"2003-04-03",2003,3,93,4,9.45413358347337
"2003-04-04",2003,4,94,4,0.989428260949067
"2003-04-05",2003,5,95,4,8.84664653460699
"2003-04-06",2003,6,96,4,7.25031071024195
"2003-04-07",2003,7,97,4,21.3743918138699
"2003-04-08",2003,8,98,4,5.1604873849469
"2003-04-09",2003,9,99,4,9.97296225611151
"2003-04-10",2003,10,100,4,3.44154705629142
"2003-04-11",2003,11,101,4,11.3876304625351
"2003-04-12",2003,12,102,4,8.49947060120508
"2003-04-13",2003,13,103,4,13.4822811348202
"2003-04-14",2003,14,104,4,10.1508789414624
"2003-04-15",2003,15,105,4,8.12212957363803
"2003-04-16",2003,16,106,4,17.179752499762
"2003-04-17",2003,17,107,4,12.6754790638053
"2003-04-18",2003,18,108,4,3.6614400769351
"2003-04-19",2003,19,109,4,8.54188950501955
"2003-04-20",2003,20,110,4,12.0985561817899
"2003-04-21",2003,21,111,4,13.3639469677679
"2003-04-22",2003,22,112,4,14.4591611136224
"2003-04-23",2003,23,113,4,4.99692111458847
"2003-04-24",2003,24,114,4,8.02530691298119
"2003-04-25",2003,25,115,4,10.502381235976
"2003-04-26",2003,26,116,4,-10.0077468233546
"2003-04-27",2003,27,117,4,15.05852510705
"2003-04-28",2003,28,118,4,10.8681790955626
"2003-04-29",2003,29,119,4,16.4374942554239
"2003-04-30",2003,30,120,4,2.06868464414295
"2003-05-01",2003,1,121,5,15.3499178492721
"2003-05-02",2003,2,122,5,5.85532824549033
"2003-05-03",2003,3,123,5,12.002092850487
"2003-05-04",2003,4,124,5,7.78057958243579
"2003-05-05",2003,5,125,5,9.84989084876949
"2003-05-06",2003,6,126,5,7.14319917897761
"2003-05-07",2003,7,127,5,8.86904396306756
"2003-05-08",2003,8,128,5,12.6327813873982
"2003-05-09",2003,9,129,5,7.79285377533562
"2003-05-10",2003,10,130,5,20.839224496176
"2003-05-11",2003,11,131,5,7.47824107678337
"2003-05-12",2003,12,132,5,4.6622754865582
"2003-05-13",2003,13,133,5,4.30278978610486
"2003-05-14",2003,14,134,5,19.8599051645203
"2003-05-15",2003,15,135,5,13.7180647020122
"2003-05-16",2003,16,136,5,11.4199410495933
"2003-05-17",2003,17,137,5,-0.913699658569042
"2003-05-18",2003,18,138,5,10.6631352776316
"2003-05-19",2003,19,139,5,11.3612574415669
"2003-05-20",2003,20,140,5,4.31465938511736
"2003-05-21",2003,21,141,5,6.97585285079059
"2003-05-22",2003,22,142,5,9.72525385908528
"2003-05-23",2003,23,143,5,8.30459391358282
"2003-05-24",2003,24,144,5,14.1047223004962
"2003-05-25",2003,25,145,5,5.43467179119376
"2003-05-26",2003,26,146,5,15.1814274401873
"2003-05-27",2003,27,147,5,6.6360007387126
"2003-05-28",2003,28,148,5,1.69447542656475
"2003-05-29",2003,29,149,5,4.58108279499958
"2003-05-30",2003,30,150,5,7.41318930931802
"2003-05-31",2003,31,151,5,12.1520658055432
"2003-06-01",2003,1,152,6,22.2226736400069
"2003-06-02",2003,2,153,6,12.7191875508278
"2003-06-03",2003,3,154,6,1.84163524810823
"2003-06-04",2003,4,155,6,3.8862909199329
"2003-06-05",2003,5,156,6,6.72463447522412
"2003-06-06",2003,6,157,6,8.1721719067213
"2003-06-07",2003,7,158,6,13.5890030760696
"2003-06-08",2003,8,159,6,11.8841249389799
"2003-06-09",2003,9,160,6,14.7230170338702
"2003-06-10",2003,10,161,6,19.1241465642279
"2003-06-11",2003,11,162,6,8.40196518966487
"2003-06-12",2003,12,163,6,16.1594074645452
"2003-06-13",2003,13,164,6,7.09078690030283
"2003-06-14",2003,14,165,6,7.6815021095079
"2003-06-15",2003,15,166,6,16.1613859901225
"2003-06-16",2003,16,167,6,2.05768528515305
"2003-06-17",2003,17,168,6,18.6205418714957
"2003-06-18",2003,18,169,6,5.47564889758961
"2003-06-19",2003,19,170,6,-2.91196449232601
"2003-06-20",2003,20,171,6,2.85044766083991
"2003-06-21",2003,21,172,6,-2.23070957656642
"2003-06-22",2003,22,173,6,12.7217085336345
"2003-06-23",2003,23,174,6,25.7246534936062
"2003-06-24",2003,24,175,6,17.8922600421906
"2003-06-25",2003,25,176,6,13.9362558611799
"2003-06-26",2003,26,177,6,16.6038801769279
"2003-06-27",2003,27,178,6,9.11748691974089
"2003-06-28",2003,28,179,6,0.949670170343113
"2003-06-29",2003,29,180,6,10.8540271999262
"2003-06-30",2003,30,181,6,7.25903240723221
"2003-07-01",2003,1,182,7,17.2520578929098
"2003-07-02",2003,2,183,7,8.72479769147563
"2003-07-03",2003,3,184,7,7.97015608595482
"2003-07-04",2003,4,185,7,10.2173877722828
"2003-07-05",2003,5,186,7,4.72890701128524
"2003-07-06",2003,6,187,7,9.16232272151133
"2003-07-07",2003,7,188,7,18.5835305693944
"2003-07-08",2003,8,189,7,12.4294083232996
"2003-07-09",2003,9,190,7,6.016849597183
"2003-07-10",2003,10,191,7,12.8947025616456
"2003-07-11",2003,11,192,7,1.8016803659295
"2003-07-12",2003,12,193,7,-0.116228675439096
"2003-07-13",2003,13,194,7,5.6296395995851
"2003-07-14",2003,14,195,7,5.41995205963679
"2003-07-15",2003,15,196,7,13.275144135481
"2003-07-16",2003,16,197,7,2.77256937075873
"2003-07-17",2003,17,198,7,6.90628476863525
"2003-07-18",2003,18,199,7,17.0651635303398
"2003-07-19",2003,19,200,7,7.89687575580565
"2003-07-20",2003,20,201,7,4.28328847323336
"2003-07-21",2003,21,202,7,12.9952436468337
"2003-07-22",2003,22,203,7,10.4308195895549
"2003-07-23",2003,23,204,7,4.55992225103982
"2003-07-24",2003,24,205,7,3.32941670108191
"2003-07-25",2003,25,206,7,5.82744611903534
"2003-07-26",2003,26,207,7,4.58238823366692
"2003-07-27",2003,27,208,7,10.6104963939058
"2003-07-28",2003,28,209,7,6.25247160278875
"2003-07-29",2003,29,210,7,13.6760288466077
"2003-07-30",2003,30,211,7,7.6041008719537
"2003-07-31",2003,31,212,7,5.05817773266685
"2003-08-01",2003,1,213,8,17.9338314037427
"2003-08-02",2003,2,214,8,7.64647121503616
"2003-08-03",2003,3,215,8,13.7031197577004
"2003-08-04",2003,4,216,8,9.37370375287684
"2003-08-05",2003,5,217,8,15.4777514265316
"2003-08-06",2003,6,218,8,6.37906649680809
"2003-08-07",2003,7,219,8,17.4939015593498
"2003-08-08",2003,8,220,8,8.59317598455744
"2003-08-09",2003,9,221,8,7.17584236294974
"2003-08-10",2003,10,222,8,11.62866140959
"2003-08-11",2003,11,223,8,14.3140724755254
"2003-08-12",2003,12,224,8,4.89325554031979
"2003-08-13",2003,13,225,8,16.8435605915752
"2003-08-14",2003,14,226,8,13.9642280352435
"2003-08-15",2003,15,227,8,8.45193343303748
"2003-08-16",2003,16,228,8,17.9805453660803
"2003-08-17",2003,17,229,8,4.13399804428494
"2003-08-18",2003,18,230,8,15.3129490583871
"2003-08-19",2003,19,231,8,10.1052272434538
"2003-08-20",2003,20,232,8,2.02819961991473
"2003-08-21",2003,21,233,8,10.1829431287082
"2003-08-22",2003,22,234,8,7.10047104990542
"2003-08-23",2003,23,235,8,4.36036432435922
"2003-08-24",2003,24,236,8,10.1424590748255
"2003-08-25",2003,25,237,8,19.2839927194764
"2003-08-26",2003,26,238,8,7.29636483079948
"2003-08-27",2003,27,239,8,4.95136448117421
"2003-08-28",2003,28,240,8,15.8317531974679
"2003-08-29",2003,29,241,8,5.22700238746296
"2003-08-30",2003,30,242,8,-4.67632138515421
"2003-08-31",2003,31,243,8,3.32086323459895
"2003-09-01",2003,1,244,9,20.0782900822057
"2003-09-02",2003,2,245,9,6.24184092021884
"2003-09-03",2003,3,246,9,15.3579475090979
"2003-09-04",2003,4,247,9,17.7279623493823
"2003-09-05",2003,5,248,9,12.0759593939895
"2003-09-06",2003,6,249,9,4.66732633912231
"2003-09-07",2003,7,250,9,5.59958909936921
"2003-09-08",2003,8,251,9,25.4403993953502
"2003-09-09",2003,9,252,9,26.7766924980257
"2003-09-10",2003,10,253,9,20.5076829429652
"2003-09-11",2003,11,254,9,9.0049548892277
"2003-09-12",2003,12,255,9,15.3086683294613
"2003-09-13",2003,13,256,9,13.9208018486713
"2003-09-14",2003,14,257,9,8.15921339831664
"2003-09-15",2003,15,258,9,10.1580539371511
"2003-09-16",2003,16,259,9,11.0529365987106
"2003-09-17",2003,17,260,9,7.85736541187231
"2003-09-18",2003,18,261,9,10.1135508676373
"2003-09-19",2003,19,262,9,9.62616691227407
"2003-09-20",2003,20,263,9,13.607360885855
"2003-09-21",2003,21,264,9,9.06732732807987
"2003-09-22",2003,22,265,9,2.20836196947444
"2003-09-23",2003,23,266,9,7.34334107130766
"2003-09-24",2003,24,267,9,10.04549804049
"2003-09-25",2003,25,268,9,11.3341267761182
"2003-09-26",2003,26,269,9,-1.06548686624071
"2003-09-27",2003,27,270,9,5.54696227408695
"2003-09-28",2003,28,271,9,6.96413078118488
"2003-09-29",2003,29,272,9,12.071574177098
"2003-09-30",2003,30,273,9,4.90161969756962
"2003-10-01",2003,1,274,10,5.82427875454482
"2003-10-02",2003,2,275,10,13.1985766512352
"2003-10-03",2003,3,276,10,12.9923174659471
"2003-10-04",2003,4,277,10,14.4304569234404
"2003-10-05",2003,5,278,10,16.1235771287605
"2003-10-06",2003,6,279,10,6.77578491116437
"2003-10-07",2003,7,280,10,21.6692737349434
"2003-10-08",2003,8,281,10,5.81016019102525
"2003-10-09",2003,9,282,10,-0.92346402547321
"2003-10-10",2003,10,283,10,11.3199800732729
"2003-10-11",2003,11,284,10,13.4035327528889
"2003-10-12",2003,12,285,10,11.5080916424709
"2003-10-13",2003,13,286,10,8.42567590469187
"2003-10-14",2003,14,287,10,15.2205277124598
"2003-10-15",2003,15,288,10,10.0303897644434
"2003-10-16",2003,16,289,10,-3.38446748703315
"2003-10-17",2003,17,290,10,10.0627732736674
"2003-10-18",2003,18,291,10,7.16903902141523
"2003-10-19",2003,19,292,10,5.54485812232464
"2003-10-20",2003,20,293,10,7.95217878296921
"2003-10-21",2003,21,294,10,8.23463116017435
"2003-10-22",2003,22,295,10,14.3326916966799
"2003-10-23",2003,23,296,10,3.26732895218435
"2003-10-24",2003,24,297,10,9.92489745427317
"2003-10-25",2003,25,298,10,15.8852940506719
"2003-10-26",2003,26,299,10,7.84385160084815
"2003-10-27",2003,27,300,10,4.90805692971847
"2003-10-28",2003,28,301,10,8.0638120056661
"2003-10-29",2003,29,302,10,14.0950199277309
"2003-10-30",2003,30,303,10,16.2402973062705
"2003-10-31",2003,31,304,10,4.59846498133161
"2003-11-01",2003,1,305,11,13.358489000458
"2003-11-02",2003,2,306,11,15.067435787334
"2003-11-03",2003,3,307,11,5.15175446963907
"2003-11-04",2003,4,308,11,4.87240405520985
"2003-11-05",2003,5,309,11,10.4941818717249
"2003-11-06",2003,6,310,11,6.91864646168878
"2003-11-07",2003,7,311,11,7.71714356164637
"2003-11-08",2003,8,312,11,6.74324617306523
"2003-11-09",2003,9,313,11,13.7238100789406
"2003-11-10",2003,10,314,11,6.90046528178616
"2003-11-11",2003,11,315,11,11.7528434167711
"2003-11-12",2003,12,316,11,3.27739258916697
"2003-11-13",2003,13,317,11,8.06717810239152
"2003-11-14",2003,14,318,11,9.92111299197656
"2003-11-15",2003,15,319,11,7.73959692339557
"2003-11-16",2003,16,320,11,8.96627224915418
"2003-11-17",2003,17,321,11,14.9306083423987
"2003-11-18",2003,18,322,11,2.83390974374983
"2003-11-19",2003,19,323,11,9.49806823225897
"2003-11-20",2003,20,324,11,5.97532387972977
"2003-11-21",2003,21,325,11,8.48262638409691
"2003-11-22",2003,22,326,11,9.07106197937945
"2003-11-23",2003,23,327,11,16.6404353557422
"2003-11-24",2003,24,328,11,12.010623155483
"2003-11-25",2003,25,329,11,13.5777423629361
"2003-11-26",2003,26,330,11,2.59908068622341
"2003-11-27",2003,27,331,11,13.4327115828095
"2003-11-28",2003,28,332,11,17.6569557038365
"2003-11-29",2003,29,333,11,2.9764627028164
"2003-11-30",2003,30,334,11,6.16613986708007
"2003-12-01",2003,1,335,12,17.1758862782785
"2003-12-02",2003,2,336,12,9.18842192509452
"2003-12-03",2003,3,337,12,8.69476301890689
"2003-12-04",2003,4,338,12,2.93049168259471
"2003-12-05",2003,5,339,12,9.68840866001236
"2003-12-06",2003,6,340,12,11.6187464685789
"2003-12-07",2003,7,341,12,9.6636351285443
"2003-12-08",2003,8,342,12,10.9591990664649
"2003-12-09",2003,9,343,12,18.2438240328718
"2003-12-10",2003,10,344,12,8.1226005716201
"2003-12-11",2003,11,345,12,15.5527582491498
"2003-12-12",2003,12,346,12,8.69578887640949
"2003-12-13",2003,13,347,12,16.0390315568195
"2003-12-14",2003,14,348,12,17.5449726094718
"2003-12-15",2003,15,349,12,11.2052641681518
"2003-12-16",2003,16,350,12,7.07999493150802
"2003-12-17",2003,17,351,12,22.4985702688552
"2003-12-18",2003,18,352,12,17.1193647893459
"2003-12-19",2003,19,353,12,4.16349756890859
"2003-12-20",2003,20,354,12,16.2528411088828
"2003-12-21",2003,21,355,12,6.56527172641539
"2003-12-22",2003,22,356,12,2.21942717105164
"2003-12-23",2003,23,357,12,11.649711515231
"2003-12-24",2003,24,358,12,5.3612036670243
"2003-12-25",2003,25,359,12,3.07986624303298
"2003-12-26",2003,26,360,12,18.1938636653606
"2003-12-27",2003,27,361,12,7.07586116267165
"2003-12-28",2003,28,362,12,9.31666334227219
"2003-12-29",2003,29,363,12,5.45888935927873
"2003-12-30",2003,30,364,12,16.8459455115299
"2003-12-31",2003,31,365,12,15.7309507282449
"2004-01-01",2004,1,1,1,10.2026475036288
"2004-01-02",2004,2,2,1,11.1535310909325
"2004-01-03",2004,3,3,1,10.9355803243507
"2004-01-04",2004,4,4,1,10.0464693433157
"2004-01-05",2004,5,5,1,6.01641493869973
"2004-01-06",2004,6,6,1,2.29862928004734
"2004-01-07",2004,7,7,1,9.22970778042744
"2004-01-08",2004,8,8,1,-5.18754421232608
"2004-01-09",2004,9,9,1,15.2678160905919
"2004-01-10",2004,10,10,1,5.30950736281336
"2004-01-11",2004,11,11,1,8.15401468741833
"2004-01-12",2004,12,12,1,0.48011074450541
"2004-01-13",2004,13,13,1,8.15997581049674
"2004-01-14",2004,14,14,1,7.42604534460344
"2004-01-15",2004,15,15,1,12.7948765322268
"2004-01-16",2004,16,16,1,6.83475113972182
"2004-01-17",2004,17,17,1,8.71441411853168
"2004-01-18",2004,18,18,1,9.48822866277859
"2004-01-19",2004,19,19,1,12.5050036438217
"2004-01-20",2004,20,20,1,5.07627995365836
"2004-01-21",2004,21,21,1,15.7511495073098
"2004-01-22",2004,22,22,1,7.86157620024933
"2004-01-23",2004,23,23,1,11.5168190828157
"2004-01-24",2004,24,24,1,7.08749535489696
"2004-01-25",2004,25,25,1,4.94664182777562
"2004-01-26",2004,26,26,1,6.28505568447176
"2004-01-27",2004,27,27,1,21.9169452727395
"2004-01-28",2004,28,28,1,14.8183539058137
"2004-01-29",2004,29,29,1,5.85339083932318
"2004-01-30",2004,30,30,1,13.2019785070557
"2004-01-31",2004,31,31,1,-1.83396515795164
"2004-02-01",2004,1,32,2,5.31248175968587
"2004-02-02",2004,2,33,2,12.356896053554
"2004-02-03",2004,3,34,2,8.84596765837185
"2004-02-04",2004,4,35,2,9.61070568467627
"2004-02-05",2004,5,36,2,7.37306435864229
"2004-02-06",2004,6,37,2,9.11553301150284
"2004-02-07",2004,7,38,2,6.31295972772527
"2004-02-08",2004,8,39,2,8.91326687006699
"2004-02-09",2004,9,40,2,20.6465959781972
"2004-02-10",2004,10,41,2,2.84985742305522
"2004-02-11",2004,11,42,2,6.63426358678758
"2004-02-12",2004,12,43,2,-2.21629746173361
"2004-02-13",2004,13,44,2,10.5411906141662
"2004-02-14",2004,14,45,2,18.4551107252494
"2004-02-15",2004,15,46,2,0.700041632540392
"2004-02-16",2004,16,47,2,13.4288863589592
"2004-02-17",2004,17,48,2,13.0762583258637
"2004-02-18",2004,18,49,2,-1.45795385384788
"2004-02-19",2004,19,50,2,12.0453940425904
"2004-02-20",2004,20,51,2,15.288037970726
"2004-02-21",2004,21,52,2,7.55086955363053
"2004-02-22",2004,22,53,2,15.8410948745732
"2004-02-23",2004,23,54,2,11.0447332282046
"2004-02-24",2004,24,55,2,7.59955625979575
"2004-02-25",2004,25,56,2,8.07302450982831
